'wMotor_mean'	'wMotor_std'	'wMotor_fftPeakIdx'	'wMotor_skewness'	'wMotor_kurtosis'	'wMotor_peak2peak'	'wMotor_peak2rms'	'wMotor_rms'	'wMotor_mad'	'wMotor_csRange'	'wMotor_pLow'	'wMotor_pMid'	'wMotor_pHigh'	'wMotor_pKur'	'iMotor_mean'	'iMotor_std'	'iMotor_fftPeakIdx'	'iMotor_skewness'	'iMotor_kurtosis'	'iMotor_peak2peak'	'iMotor_peak2rms'	'iMotor_rms'	'iMotor_mad'	'iMotor_csRange'	'iMotor_pLow'	'iMotor_pMid'	'iMotor_pHigh'	'iMotor_pKur'	'qIn_mean'	'qIn_std'	'qIn_fftPeakIdx'	'qIn_skewness'	'qIn_kurtosis'	'qIn_peak2peak'	'qIn_peak2rms'	'qIn_rms'	'qIn_mad'	'qIn_csRange'	'qIn_pLow'	'qIn_pMid'	'qIn_pHigh'	'qIn_pKur'	'pIn_mean'	'pIn_std'	'pIn_fftPeakIdx'	'pIn_skewness'	'pIn_kurtosis'	'pIn_peak2peak'	'pIn_peak2rms'	'pIn_rms'	'pIn_mad'	'pIn_csRange'	'pIn_pLow'	'pIn_pMid'	'pIn_pHigh'	'pIn_pKur'	'qOut_mean'	'qOut_std'	'qOut_fftPeakIdx'	'qOut_skewness'	'qOut_kurtosis'	'qOut_peak2peak'	'qOut_peak2rms'	'qOut_rms'	'qOut_mad'	'qOut_csRange'	'qOut_pLow'	'qOut_pMid'	'qOut_pHigh'	'qOut_pKur'	'pOut_mean'	'pOut_std'	'pOut_fftPeakIdx'	'pOut_skewness'	'pOut_kurtosis'	'pOut_peak2peak'	'pOut_peak2rms'	'pOut_rms'	'pOut_mad'	'pOut_csRange'	'pOut_pLow'	'pOut_pMid'	'pOut_pHigh'	'pOut_pKur'	'faultCode'
885.7667	6.1406	763	-0.1441	2.7942	36.8350	1.0189	885.7880	5.0111	1.2392e+06	10.1134	659.9892	85.6095	2.0555	38.6463	0.2540	763	-0.1356	2.7601	1.5306	1.0167	38.6471	0.2084	5.4067e+04	0.0416	1.2569	0.1192	0.0718	34.9038	3.1572	763	0.5061	3.9855	20.0483	1.3225	35.0462	2.3308	4.8836e+04	57.6183	79.2734	34.4096	2.9396	-0.1459	0.0154	763	-0.0761	3.0392	0.0988	1.3303	0.1467	0.0122	204.1181	0.0009	0.0015	0.0016	1.5394	32.9041	4.1495	722	-0.1808	2.2267	20.2144	1.2677	33.1645	3.4900	4.6028e+04	266.1072	158.7200	24.8549	2.9396	7.2044	0.0345	722	-0.1176	2.1811	0.1662	1.0100	7.2045	0.0291	1.0079e+04	0.0161	0.0106	0.0020	2.4998	001
879.7111	6.2202	763	-0.1508	2.8060	37.5841	1.0181	879.7331	5.0753	1.2307e+06	9.6939	527.6971	117.3184	0.0718	38.3879	0.2494	763	-0.0547	2.5694	1.4557	1.0172	38.3887	0.2061	5.3705e+04	0.0186	1.2433	0.0929	0.0718	35.2236	3.6900	742	1.1224	5.1843	23.6774	1.4256	35.4162	2.5481	4.9282e+04	55.1423	129.1856	35.4404	2.0555	-0.1471	0.0169	742	-0.3572	3.6437	0.1137	1.4151	0.1480	0.0130	205.7593	0.0012	0.0017	0.0012	2.9441	34.3389	3.0832	763	-0.4506	2.6114	16.0219	1.2065	34.4770	2.4973	4.8038e+04	55.1957	124.1824	17.0779	2.0555	7.2157	0.0265	763	-0.3658	2.5576	0.1354	1.0082	7.2158	0.0216	1.0095e+04	0.0041	0.0092	0.0013	2.9396	001
877.8991	6.1435	763	-0.1242	2.6748	38.1363	1.0176	877.9206	5.0330	1.2282e+06	10.3977	641.0055	91.7308	0.0718	38.3040	0.2619	762	-0.2191	2.7563	1.5345	1.0168	38.3049	0.2145	5.3588e+04	0.0112	1.1570	0.0942	0.0718	35.2691	5.9103	742	0.7013	3.6745	28.5517	1.4892	35.7606	4.1159	4.9344e+04	331.0147	281.0760	54.8852	2.3607	-0.1473	0.0249	742	-0.3990	3.4503	0.1412	1.5267	0.1493	0.0186	206.0010	0.0058	0.0041	0.0011	2.0555	34.9033	2.8452	824	-0.5507	2.5814	14.1288	1.1664	35.0190	2.3338	4.8827e+04	10.7951	127.6691	23.2547	0.2244	7.2206	0.0239	824	-0.5850	2.8017	0.1270	1.0074	7.2206	0.0194	1.0102e+04	0.0012	0.0081	0.0013	2.0510	011
876.4626	6.2920	762	-0.1130	2.6360	37.2001	1.0191	876.4852	5.1655	1.2262e+06	5.7609	614.3895	93.4790	0.0718	38.2340	0.2551	762	-0.1971	2.8416	1.6686	1.0165	38.2349	0.2102	5.3490e+04	0.0097	1.3438	0.0846	0.0718	35.4341	5.0301	742	1.0878	4.6584	26.3772	1.4678	35.7891	3.3694	4.9573e+04	166.7608	228.7963	46.4011	2.6165	-0.1480	0.0216	742	-0.7184	4.0574	0.1342	1.5268	0.1495	0.0159	207.0215	0.0024	0.0030	0.0013	1.9119	35.2479	2.7586	762	-0.7321	2.7604	13.6001	1.1559	35.3557	2.2491	4.9309e+04	2.6727	108.1555	18.0608	2.6165	7.2229	0.0234	824	-0.5258	2.6059	0.1164	1.0068	7.2230	0.0193	1.0105e+04	0.0002	0.0088	0.0019	0.0718	011
883.0285	6.2195	763	-0.2182	2.9636	41.8497	1.0179	883.0504	5.0382	1.2354e+06	20.5234	540.3956	84.9723	0.0718	38.5348	0.2533	763	-0.2217	2.9488	1.4973	1.0161	38.5356	0.2063	5.3911e+04	0.0292	1.1011	0.0764	0.0718	34.9092	4.8203	742	0.6185	3.9784	24.9868	1.4266	35.2402	3.4073	4.8846e+04	173.4058	200.3454	44.3640	0.9559	-0.1454	0.0207	742	-0.3148	3.6854	0.1335	1.5278	0.1469	0.0157	203.4740	0.0033	0.0027	0.0012	2.6165	33.1609	3.8960	763	-0.2142	2.3561	19.7914	1.2401	33.3888	3.2359	4.6393e+04	209.4884	153.0055	22.6494	1.5484	7.2065	0.0320	763	-0.0940	2.2751	0.1570	1.0091	7.2066	0.0268	1.0082e+04	0.0134	0.0106	0.0015	1.4362	011
880.7561	6.1898	763	-0.2523	2.9704	36.8021	1.0177	880.7778	5.0032	1.2322e+06	12.9188	529.9445	73.8403	0.0718	38.4286	0.2559	763	-0.2017	2.8150	1.5179	1.0175	38.4295	0.2089	5.3762e+04	0.0317	1.2508	0.1168	0.0718	34.9640	5.0199	742	0.7606	4.1928	26.4946	1.4518	35.3222	3.4530	4.8920e+04	183.9957	216.2899	39.7759	1.8221	-0.1460	0.0220	742	-0.5335	3.8420	0.1365	1.5166	0.1476	0.0164	204.1999	0.0035	0.0034	0.0013	0.9963	33.6573	3.4753	763	-0.3650	2.5999	18.0193	1.2077	33.8361	2.8031	4.7084e+04	114.8777	158.7627	15.0859	1.4092	7.2109	0.0287	763	-0.2392	2.4844	0.1532	1.0093	7.2110	0.0234	1.0088e+04	0.0079	0.0091	0.0014	0.8707	011
900.3355	8.7784	764	-0.5992	3.5847	50.8292	1.0210	900.3783	6.8240	1.2596e+06	182.6098	650.4730	116.5154	2.8229	39.2819	0.3673	764	-0.6728	3.6994	2.1640	1.0196	39.2836	0.2860	5.4956e+04	0.3713	1.1937	0.0879	0.0673	35.2244	8.3347	722	-0.1355	2.1724	31.4969	1.4159	36.1963	6.4702	4.9287e+04	1.1175e+03	207.8302	52.6978	2.9710	-0.1477	0.0345	722	0.1994	2.3060	0.1593	1.5117	0.1516	0.0276	206.6100	0.0198	0.0032	0.0010	1.1624	34.8615	3.7601	764	-1.0185	4.2536	23.0735	1.1823	35.0635	2.9749	4.8768e+04	67.8163	155.0934	64.5113	2.7466	7.2200	0.0306	764	-0.8036	3.5128	0.1802	1.0087	7.2200	0.0244	1.0101e+04	0.0048	0.0097	0.0048	0.0673	011
882.3996	6.7256	763	-0.3523	3.1401	39.7598	1.0183	882.4252	5.3459	1.2345e+06	28.2211	495.0674	81.2238	0.0718	38.5076	0.2834	763	-0.4560	3.2787	1.7576	1.0160	38.5087	0.2254	5.3873e+04	0.0403	1.1027	0.0919	0.0718	35.2185	6.8469	742	0.3287	2.8437	30.1642	1.4680	35.8774	5.0088	4.9272e+04	545.1879	289.8171	62.8322	2.8274	-0.1473	0.0290	742	-0.1591	2.8752	0.1559	1.5715	0.1501	0.0224	206.0449	0.0095	0.0041	0.0012	2.0061	34.9257	2.9914	763	-0.6003	2.5536	14.6095	1.1668	35.0534	2.4679	4.8857e+04	17.4158	105.9171	32.9632	2.8229	7.2207	0.0251	763	-0.4754	2.5553	0.1386	1.0074	7.2207	0.0206	1.0102e+04	0.0011	0.0081	0.0021	0.0718	011
885.8426	6.7054	639	-0.3185	3.3664	44.6178	1.0208	885.8679	5.3339	1.2393e+06	29.1543	593.6716	92.4232	0.0718	38.6497	0.2766	763	-0.3857	3.0670	1.5159	1.0154	38.6507	0.2216	5.4072e+04	0.0625	1.2147	0.0834	0.0718	34.7321	6.9156	722	0.1146	2.6846	29.8743	1.4527	35.4134	5.1611	4.8598e+04	604.9356	267.5637	51.4946	2.7152	-0.1455	0.0292	722	0.0120	2.7072	0.1603	1.5468	0.1484	0.0229	203.6160	0.0115	0.0035	0.0015	2.8229	33.4682	3.7181	763	-0.2426	2.3182	17.0465	1.2099	33.6739	3.0688	4.6818e+04	161.8209	130.4159	26.0328	2.6704	7.2091	0.0309	763	-0.1420	2.3007	0.1586	1.0098	7.2091	0.0257	1.0085e+04	0.0111	0.0102	0.0018	2.8274	011
883.9678	6.2653	763	-0.1747	2.6349	36.1562	1.0173	883.9900	5.1374	1.2367e+06	29.8241	673.2758	78.9930	0.0718	38.5772	0.2537	763	-0.2052	2.8135	1.5566	1.0173	38.5781	0.2076	5.3970e+04	0.0316	1.1720	0.0966	0.0718	34.7395	5.7795	742	0.3561	3.3559	27.2373	1.4426	35.2166	4.1601	4.8609e+04	340.5687	234.5723	45.8856	2.6479	-0.1456	0.0245	742	-0.1193	3.0697	0.1393	1.4688	0.1477	0.0190	203.8110	0.0063	0.0035	0.0011	0.6687	32.8432	4.1747	722	-0.1899	2.3172	21.1231	1.2683	33.1072	3.5087	4.5942e+04	251.5261	158.0059	22.8041	2.2081	7.2035	0.0340	722	-0.0803	2.1084	0.1513	1.0096	7.2036	0.0288	1.0078e+04	0.0175	0.0099	0.0016	0.9559	011
884.4791	6.1168	763	-0.1756	2.8203	38.3918	1.0193	884.5003	4.9720	1.2374e+06	15.1724	612.6191	96.1196	0.0718	38.5886	0.2523	763	-0.1619	2.7952	1.4469	1.0165	38.5894	0.2066	5.3986e+04	0.0237	1.1633	0.0869	0.0718	34.9273	3.2398	763	0.6213	4.3434	20.2764	1.3609	35.0771	2.3679	4.8869e+04	59.8702	102.9336	31.1931	1.8401	-0.1461	0.0154	763	-0.2598	3.6163	0.1108	1.4142	0.1469	0.0119	204.4675	0.0010	0.0016	0.0011	2.2081	33.1474	3.9467	763	-0.2256	2.3604	19.7227	1.2422	33.3814	3.2658	4.6370e+04	195.5005	158.8647	20.5766	1.1848	7.2065	0.0322	639	-0.1151	2.3779	0.1724	1.0109	7.2066	0.0267	1.0082e+04	0.0132	0.0098	0.0017	2.2081	001
877.8111	6.3667	763	-0.1694	2.8109	36.0872	1.0183	877.8341	5.1405	1.2281e+06	11.4015	626.6276	87.3435	0.0718	38.2974	0.2594	763	-0.2153	2.7631	1.4406	1.0156	38.2982	0.2118	5.3578e+04	0.0162	1.1851	0.0798	0.0718	35.3020	5.9429	742	0.6875	3.6118	27.1952	1.4517	35.7984	4.1520	4.9387e+04	326.8226	275.2074	47.3288	2.2754	-0.1477	0.0246	742	-0.4173	3.3131	0.1365	1.4910	0.1497	0.0186	206.6215	0.0049	0.0041	0.0011	1.7638	34.9362	2.8554	824	-0.6231	2.7808	16.0499	1.1663	35.0526	2.3074	4.8871e+04	12.4864	114.9929	17.8450	1.0412	7.2201	0.0241	824	-0.5594	2.6222	0.1342	1.0076	7.2202	0.0197	1.0101e+04	0.0007	0.0075	0.0016	0.0718	011
881.7855	6.1403	763	-0.0051	2.6872	38.5899	1.0203	881.8069	5.0349	1.2336e+06	18.5343	562.0673	82.3803	0.0718	38.4778	0.2522	763	-0.1138	2.6629	1.3884	1.0164	38.4787	0.2062	5.3831e+04	0.0248	1.1731	0.0966	0.0718	35.0738	3.5052	763	0.9319	5.0337	20.8222	1.3699	35.2484	2.4542	4.9075e+04	53.5378	111.6901	43.2094	2.4101	-0.1463	0.0161	763	-0.3259	3.4912	0.1037	1.4025	0.1471	0.0126	204.6459	0.0008	0.0018	0.0012	1.2791	33.7368	3.4948	763	-0.2626	2.4664	16.8954	1.2194	33.9172	2.8542	4.7197e+04	125.2218	136.8319	22.9083	0.3276	7.2112	0.0293	763	-0.2016	2.4536	0.1517	1.0095	7.2113	0.0240	1.0088e+04	0.0072	0.0093	0.0016	2.2799	001
882.3536	6.5895	763	-0.3024	3.0871	42.1265	1.0209	882.3782	5.2818	1.2344e+06	21.1083	543.5932	101.2620	1.1310	38.5021	0.2737	763	-0.4114	3.3597	1.7087	1.0161	38.5031	0.2171	5.3865e+04	0.0498	1.0977	0.0837	0.0718	35.0075	6.6856	742	0.2896	2.8893	29.1417	1.4385	35.6398	4.8806	4.8980e+04	507.0417	275.9717	55.3664	0.5206	-0.1464	0.0279	742	-0.1464	2.8155	0.1394	1.4858	0.1491	0.0216	204.8393	0.0096	0.0041	0.0012	0.7046	34.3047	3.1598	763	-0.3964	2.5394	17.1111	1.2123	34.4498	2.5976	4.7989e+04	56.7378	123.4732	25.6075	2.7287	7.2159	0.0266	763	-0.3738	2.5228	0.1349	1.0081	7.2159	0.0217	1.0095e+04	0.0042	0.0083	0.0017	2.4190	011
875.8448	6.1381	640	-0.1939	2.9580	40.8668	1.0177	875.8663	4.9805	1.2253e+06	13.8636	609.4916	84.5174	0.0718	38.2119	0.2533	762	-0.1757	2.7248	1.4804	1.0173	38.2128	0.2080	5.3459e+04	0.0048	1.2203	0.0982	0.0718	35.4837	4.6999	742	1.3002	5.1470	24.5828	1.4642	35.7934	3.1612	4.9644e+04	114.4700	221.8195	40.8442	1.8850	-0.1487	0.0202	742	-0.7987	4.1167	0.1190	1.4757	0.1501	0.0151	208.0758	0.0022	0.0030	0.0011	0.8303	35.5109	2.7915	762	-0.7228	2.7117	13.6343	1.1395	35.6203	2.2922	4.9679e+04	0.5008	119.3439	17.0568	1.1399	7.2252	0.0238	762	-0.6643	2.8153	0.1424	1.0079	7.2253	0.0193	1.0108e+04	0.0001	0.0079	0.0016	0.0763	010
880.4239	6.4695	763	-0.2073	2.8173	38.7543	1.0192	880.4477	5.2188	1.2317e+06	14.6278	680.2522	98.5706	0.0718	38.4196	0.2610	763	-0.2187	2.7930	1.4605	1.0151	38.4205	0.2124	5.3749e+04	0.0144	1.1604	0.0976	0.0718	34.9634	6.0595	742	0.4705	3.3231	28.5970	1.4711	35.4842	4.3378	4.8921e+04	356.6786	257.9038	57.3512	1.3419	-0.1464	0.0258	742	-0.2948	3.1755	0.1418	1.5331	0.1486	0.0198	204.7691	0.0067	0.0045	0.0015	1.1310	34.0062	3.2576	763	-0.4082	2.6221	16.5609	1.1956	34.1617	2.6316	4.7573e+04	75.1361	126.5155	20.8211	2.0645	7.2129	0.0271	763	-0.3002	2.5939	0.1419	1.0090	7.2130	0.0220	1.0091e+04	0.0053	0.0083	0.0016	0.6777	011
883.1172	6.2477	763	-0.1449	2.6441	38.6546	1.0176	883.1393	5.1020	1.2355e+06	13.5616	653.2188	97.6488	0.0718	38.5414	0.2512	763	-0.2000	2.8484	1.4803	1.0150	38.5422	0.2062	5.3920e+04	0.0360	1.1444	0.0766	0.6552	34.8373	4.8323	742	0.6461	4.0848	25.4246	1.4338	35.1706	3.3958	4.8743e+04	174.6093	196.4872	45.3866	2.2754	-0.1458	0.0210	742	-0.3270	3.4414	0.1275	1.5092	0.1473	0.0161	203.9365	0.0038	0.0030	0.0011	3.0294	33.0889	3.9707	763	-0.2758	2.3846	19.0121	1.2229	33.3261	3.2905	4.6290e+04	205.2044	163.2864	26.0631	1.6381	7.2062	0.0324	763	-0.1552	2.3083	0.1639	1.0099	7.2062	0.0270	1.0081e+04	0.0141	0.0096	0.0017	3.0294	011
876.1407	6.2708	762	-0.1397	2.6239	35.6884	1.0181	876.1631	5.1595	1.2257e+06	6.7346	660.3735	76.1703	0.6552	38.2177	0.2611	762	-0.2111	2.7696	1.4546	1.0158	38.2185	0.2146	5.3467e+04	0.0070	1.1574	0.1036	0.0718	35.4621	5.6028	742	0.9266	4.0427	27.3528	1.4683	35.9017	3.8541	4.9611e+04	248.2712	261.3574	50.1529	1.2342	-0.1486	0.0237	742	-0.6217	3.6134	0.1316	1.5082	0.1505	0.0178	207.9694	0.0042	0.0044	0.0013	2.2754	35.4920	2.7940	824	-0.7158	2.6657	13.7557	1.1536	35.6017	2.3056	4.9650e+04	0.5506	107.4933	17.2345	1.4137	7.2250	0.0231	762	-0.6273	2.6922	0.1120	1.0064	7.2251	0.0188	1.0108e+04	0	0.0067	0.0014	0.0763	010
905.4593	9.8243	702	-0.5969	3.6117	58.5957	1.0253	905.5125	7.6711	1.2668e+06	365.0435	745.2504	102.1493	0.6193	39.5121	0.4106	702	-0.6411	3.5889	2.3712	1.0234	39.5142	0.3182	5.5278e+04	0.6030	1.2461	0.0969	0.6912	35.6321	8.5974	722	-0.1530	2.0814	32.2790	1.4189	36.6539	6.7361	4.9859e+04	1.2333e+03	179.5703	46.8859	2.8050	-0.1488	0.0358	722	0.2160	2.2298	0.1654	1.4963	0.1530	0.0289	208.2091	0.0208	0.0026	0.0011	1.3060	35.7606	4.2565	765	-1.7269	6.9267	26.8898	1.1691	36.0128	3.1749	5.0029e+04	78.1083	185.7611	93.6092	3.0025	7.2277	0.0343	765	-1.4071	5.5759	0.2028	1.0078	7.2278	0.0264	1.0112e+04	0.0043	0.0117	0.0062	0.0718	010
900.4275	8.6399	764	-0.5959	3.4635	51.7984	1.0237	900.4689	6.7328	1.2597e+06	188.9847	670.2662	89.1901	1.0098	39.2856	0.3674	764	-0.7054	3.8817	2.2748	1.0217	39.2873	0.2831	5.4962e+04	0.4526	1.1905	0.1338	0.0673	35.2050	8.3148	722	-0.1638	2.1680	32.4397	1.4258	36.1729	6.4647	4.9262e+04	1.1119e+03	188.8089	39.1176	2.4819	-0.1466	0.0345	722	0.2106	2.3728	0.1599	1.4982	0.1506	0.0273	205.1000	0.0194	0.0031	0.0010	1.7144	34.8421	3.7457	638	-1.0432	4.2997	22.2076	1.1750	35.0427	2.9341	4.8743e+04	70.2884	141.2889	80.7988	2.0465	7.2210	0.0305	764	-0.7317	3.3932	0.1846	1.0092	7.2211	0.0245	1.0102e+04	0.0048	0.0102	0.0046	0.0673	011
875.9090	6.3629	762	-0.1756	2.7955	38.6216	1.0194	875.9321	5.1622	1.2254e+06	10.5365	626.1985	119.4830	0.0718	38.2144	0.2581	762	-0.2456	2.9884	1.5031	1.0166	38.2153	0.2081	5.3462e+04	0.0051	1.1727	0.0814	0.0718	35.4891	5.6719	742	0.9220	4.0179	26.9272	1.4447	35.9392	3.8735	4.9650e+04	242.2206	287.5920	43.6297	2.1497	-0.1485	0.0236	742	-0.6239	3.6877	0.1305	1.4930	0.1503	0.0175	207.6741	0.0036	0.0044	0.0013	1.0637	35.5190	2.7664	762	-0.6917	2.6236	12.9138	1.1382	35.6265	2.2885	4.9689e+04	0.5764	118.9001	15.6537	0.7630	7.2252	0.0232	762	-0.5907	2.6292	0.1131	1.0065	7.2253	0.0190	1.0108e+04	0.0001	0.0068	0.0014	0.0763	010
879.3528	6.5628	763	-0.4035	3.3219	39.2838	1.0184	879.3773	5.1923	1.2302e+06	17.1487	564.6835	81.3969	0.0718	38.3751	0.2701	763	-0.3847	3.1452	1.5033	1.0161	38.3761	0.2166	5.3687e+04	0.0295	1.1533	0.0921	0.0718	35.3324	6.4558	742	0.4931	3.1333	29.4226	1.4846	35.9170	4.6327	4.9432e+04	462.2261	288.8731	58.6507	1.8939	-0.1476	0.0265	742	-0.2755	2.9633	0.1425	1.5281	0.1500	0.0204	206.4882	0.0082	0.0037	0.0013	2.7422	35.2008	2.8581	824	-0.6444	2.5757	14.8025	1.1795	35.3165	2.3707	4.9243e+04	6.3030	96.4213	31.4842	2.1587	7.2231	0.0241	763	-0.5387	2.5453	0.1236	1.0072	7.2232	0.0200	1.0105e+04	0.0005	0.0080	0.0019	0.0718	011
883.9001	6.2584	763	-0.1271	2.7855	37.0598	1.0182	883.9222	5.0968	1.2366e+06	28.7518	611.4584	95.1710	0.0718	38.5699	0.2527	763	-0.1601	2.7683	1.4788	1.0176	38.5707	0.2071	5.3960e+04	0.0358	1.1655	0.0796	0.0718	34.8776	3.8198	763	0.7579	4.5333	21.5562	1.3711	35.0860	2.7041	4.8801e+04	82.2011	131.1126	35.4411	0.9739	-0.1461	0.0170	763	-0.2038	3.3132	0.1161	1.3990	0.1471	0.0132	204.3743	0.0013	0.0019	0.0015	2.5761	33.1086	3.9020	763	-0.1935	2.3079	19.0453	1.2388	33.3376	3.2396	4.6316e+04	199.4284	145.6272	19.2144	2.7736	7.2063	0.0325	639	-0.1254	2.2918	0.1621	1.0104	7.2064	0.0272	1.0082e+04	0.0131	0.0105	0.0021	1.1848	011
876.5042	6.2170	762	-0.2490	2.8530	39.1570	1.0194	876.5262	5.0945	1.2262e+06	8.6127	634.5902	79.2907	0.0718	38.2454	0.2576	762	-0.1493	2.7511	1.4546	1.0158	38.2462	0.2109	5.3506e+04	0.0078	1.1769	0.1101	0.0718	35.3665	5.5779	742	0.8591	4.0098	27.1162	1.4651	35.8033	3.8516	4.9478e+04	249.8359	259.2465	53.6824	1.2432	-0.1484	0.0232	742	-0.5941	3.6954	0.1361	1.5127	0.1502	0.0173	207.5970	0.0038	0.0034	0.0011	0.9604	35.1945	2.7807	824	-0.7456	2.8176	14.1458	1.1436	35.3041	2.2747	4.9233e+04	2.5371	111.4672	19.6843	0.7719	7.2223	0.0237	824	-0.6017	2.6525	0.1269	1.0068	7.2224	0.0194	1.0104e+04	0.0001	0.0081	0.0014	0.0718	011
896.8725	7.9039	764	-0.5582	3.5745	51.4139	1.0219	896.9073	6.1741	1.2547e+06	125.3874	656.0552	107.8089	2.0331	39.1289	0.3394	764	-0.6113	3.6838	2.0033	1.0194	39.1304	0.2639	5.4742e+04	0.2524	1.2152	0.0980	0.0673	34.9185	8.0952	722	-0.1458	2.2515	31.3053	1.4221	35.8439	6.2471	4.8863e+04	1.0035e+03	223.4817	48.5268	2.8723	-0.1459	0.0337	722	0.1800	2.3940	0.1595	1.4988	0.1498	0.0268	204.2359	0.0183	0.0031	0.0012	0.7809	33.9986	3.7807	722	-0.4313	2.6144	20.3452	1.2200	34.2080	3.0935	4.7562e+04	144.0945	151.5717	47.6393	2.2799	7.2131	0.0312	764	-0.2162	2.4445	0.1548	1.0093	7.2131	0.0257	1.0091e+04	0.0094	0.0101	0.0028	0.0673	011
881.8763	6.1303	763	-0.1497	2.8887	36.7594	1.0189	881.8976	4.9332	1.2338e+06	4.9478	563.5719	92.6995	0.0718	38.4823	0.2539	763	-0.2226	2.9514	1.5992	1.0185	38.4832	0.2065	5.3837e+04	0.0199	1.2005	0.0785	0.0718	35.0956	3.4319	763	0.9400	4.9857	21.4292	1.3855	35.2629	2.4150	4.9104e+04	56.7500	111.0213	37.0916	1.8850	-0.1464	0.0158	763	-0.3399	3.5242	0.1028	1.3800	0.1473	0.0123	204.8766	0.0012	0.0020	0.0010	0.9649	33.7587	3.4655	763	-0.3245	2.5681	17.3378	1.2083	33.9360	2.8050	4.7226e+04	119.1404	131.5660	22.5446	1.8894	7.2110	0.0290	763	-0.2691	2.6193	0.1606	1.0095	7.2111	0.0236	1.0088e+04	0.0079	0.0092	0.0016	0.9694	001
879.6053	6.6434	763	-0.3914	3.2669	40.1778	1.0181	879.6303	5.2744	1.2306e+06	10.8178	570.1357	79.6476	0.0718	38.3762	0.2725	763	-0.3926	3.0268	1.5575	1.0164	38.3772	0.2197	5.3689e+04	0.0158	1.2204	0.0916	0.0718	35.3357	6.4699	742	0.5038	3.1184	28.4118	1.4636	35.9227	4.6584	4.9437e+04	454.4350	294.4958	55.1896	1.6291	-0.1475	0.0271	742	-0.3477	3.1906	0.1495	1.5396	0.1499	0.0205	206.2937	0.0079	0.0042	0.0016	1.8894	35.2041	2.9051	824	-0.6146	2.5281	14.2808	1.1657	35.3236	2.4126	4.9249e+04	5.8714	108.2972	28.3358	1.6336	7.2233	0.0243	763	-0.5377	2.6325	0.1279	1.0076	7.2233	0.0200	1.0105e+04	0.0004	0.0075	0.0024	1.8894	011
881.4736	6.1608	763	-0.1073	2.8612	39.1482	1.0202	881.4951	5.0027	1.2332e+06	12.5774	617.0004	87.4230	0.0718	38.4610	0.2526	763	-0.1972	2.6960	1.4532	1.0143	38.4619	0.2084	5.3808e+04	0.0270	1.2100	0.1115	0.0718	35.0767	3.9515	742	0.9154	4.7443	21.7400	1.3879	35.2984	2.7634	4.9077e+04	83.6416	149.8086	36.1153	1.8760	-0.1465	0.0181	742	-0.4365	3.8233	0.1199	1.4698	0.1476	0.0138	205.0128	0.0014	0.0025	0.0012	0.9290	33.7561	3.4723	763	-0.3822	2.6207	17.7817	1.2071	33.9341	2.8152	4.7222e+04	113.2061	138.0096	16.2444	2.7646	7.2108	0.0285	763	-0.2337	2.4641	0.1504	1.0095	7.2108	0.0233	1.0088e+04	0.0080	0.0096	0.0015	2.4774	011
876.3560	6.2247	762	-0.0782	2.7557	39.2658	1.0201	876.3781	5.0506	1.2260e+06	11.3015	632.6202	107.5034	0.0718	38.2373	0.2565	762	-0.1340	2.7137	1.5120	1.0169	38.2382	0.2110	5.3494e+04	0.0082	1.2646	0.0863	0.0718	35.4021	5.0976	742	1.1571	4.8092	26.1113	1.4733	35.7669	3.4259	4.9529e+04	163.4804	245.1708	43.0078	1.8625	-0.1477	0.0215	742	-0.7338	4.2306	0.1415	1.5514	0.1493	0.0159	206.6446	0.0028	0.0037	0.0011	2.2081	35.2159	2.7973	762	-0.6761	2.6749	13.3736	1.1405	35.3268	2.2891	4.9265e+04	4.5371	109.6047	17.8207	1.3464	7.2232	0.0238	824	-0.5933	2.6775	0.1276	1.0072	7.2232	0.0193	1.0105e+04	0.0002	0.0078	0.0012	0.0718	011
881.1550	6.2619	763	-0.2186	2.8550	37.2516	1.0179	881.1772	5.0717	1.2327e+06	17.5190	580.5820	85.5034	0.0718	38.4482	0.2588	763	-0.2373	2.8292	1.4623	1.0150	38.4491	0.2120	5.3790e+04	0.0258	1.2198	0.1015	0.0718	34.9253	5.9678	742	0.4290	3.3236	28.3795	1.4644	35.4311	4.2750	4.8869e+04	359.5499	267.4131	37.4853	2.1901	-0.1459	0.0255	742	-0.2349	3.2086	0.1424	1.5200	0.1482	0.0194	204.1876	0.0065	0.0034	0.0012	2.1812	33.6989	3.4724	763	-0.3453	2.5993	18.1696	1.2274	33.8772	2.8127	4.7143e+04	129.0027	137.6370	19.9979	1.7907	7.2107	0.0293	763	-0.2538	2.4485	0.1523	1.0092	7.2107	0.0240	1.0088e+04	0.0082	0.0099	0.0015	2.1857	011
